,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain
269,549.0,0.0,39.0,7.0,0.0,1.0,0.0,0.0,81259.25,0.0,1.0,0.0
270,791.0,0.0,35.0,7.0,52436.2,1.0,1.0,0.0,161051.75,0.0,0.0,1.0
271,650.0,1.0,41.0,9.0,0.0,2.0,0.0,1.0,191599.67,0.0,1.0,0.0
272,733.0,1.0,34.0,3.0,100337.96,3.0,1.0,0.0,48559.19,0.0,1.0,0.0
273,811.0,0.0,34.0,1.0,149297.19,2.0,1.0,1.0,186339.74,1.0,0.0,0.0
274,707.0,1.0,30.0,8.0,0.0,2.0,1.0,0.0,33159.37,0.0,1.0,0.0
275,712.0,1.0,28.0,4.0,145605.44,1.0,0.0,1.0,93883.53,0.0,0.0,1.0
276,706.0,0.0,37.0,7.0,0.0,2.0,1.0,1.0,110899.3,1.0,0.0,0.0
277,756.0,1.0,62.0,3.0,0.0,1.0,1.0,1.0,11199.04,1.0,0.0,0.0
278,777.0,0.0,53.0,10.0,0.0,2.0,1.0,0.0,189992.97,1.0,0.0,0.0
279,646.0,1.0,35.0,6.0,84026.86,1.0,0.0,1.0,164255.69,1.0,0.0,0.0
280,714.0,1.0,46.0,1.0,0.0,1.0,1.0,0.0,152167.79,1.0,0.0,0.0
281,782.0,1.0,39.0,8.0,0.0,2.0,1.0,1.0,33949.67,0.0,0.0,1.0
282,775.0,1.0,29.0,10.0,0.0,2.0,1.0,1.0,68143.93,0.0,1.0,0.0
283,479.0,1.0,35.0,4.0,138718.92,1.0,1.0,1.0,47251.79,1.0,0.0,0.0
284,807.0,1.0,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72,1.0,0.0,0.0
285,799.0,0.0,22.0,8.0,174185.98,2.0,0.0,1.0,192633.85,1.0,0.0,0.0
286,675.0,1.0,40.0,7.0,113208.86,2.0,1.0,0.0,34577.36,0.0,0.0,1.0
287,602.0,1.0,29.0,5.0,103907.28,1.0,1.0,0.0,161229.84,1.0,0.0,0.0
288,475.0,0.0,32.0,8.0,119023.28,1.0,1.0,0.0,100816.29,0.0,0.0,1.0
289,744.0,0.0,26.0,5.0,166297.89,1.0,1.0,1.0,181694.44,0.0,0.0,1.0
290,588.0,1.0,34.0,10.0,0.0,2.0,1.0,0.0,79078.91,0.0,1.0,0.0
291,703.0,1.0,42.0,9.0,63227.0,1.0,0.0,1.0,137316.32,0.0,0.0,1.0
292,747.0,0.0,41.0,5.0,94521.17,2.0,1.0,0.0,194926.86,1.0,0.0,0.0
293,583.0,1.0,27.0,7.0,0.0,2.0,1.0,0.0,51285.49,0.0,0.0,1.0
294,750.0,0.0,34.0,9.0,112822.26,1.0,0.0,0.0,150401.53,1.0,0.0,0.0
295,681.0,1.0,38.0,3.0,0.0,2.0,1.0,1.0,112491.96,1.0,0.0,0.0
296,773.0,1.0,25.0,2.0,135903.33,1.0,1.0,0.0,73656.38,1.0,0.0,0.0
297,714.0,0.0,31.0,4.0,125169.26,1.0,1.0,1.0,106636.89,0.0,0.0,1.0
298,687.0,0.0,44.0,7.0,0.0,3.0,1.0,0.0,155853.52,1.0,0.0,0.0
299,511.0,1.0,58.0,0.0,149117.31,1.0,1.0,1.0,162599.51,1.0,0.0,0.0
300,627.0,1.0,33.0,5.0,0.0,2.0,1.0,1.0,103737.82,1.0,0.0,0.0
301,694.0,0.0,31.0,10.0,0.0,2.0,1.0,0.0,160990.27,0.0,0.0,1.0
302,616.0,0.0,36.0,6.0,132311.71,1.0,0.0,0.0,15462.84,1.0,0.0,0.0
303,687.0,1.0,35.0,8.0,0.0,2.0,1.0,0.0,10334.05,1.0,0.0,0.0
304,712.0,0.0,33.0,6.0,0.0,2.0,1.0,1.0,190686.16,1.0,0.0,0.0
305,553.0,1.0,33.0,4.0,118082.89,1.0,0.0,0.0,94440.45,1.0,0.0,0.0
306,667.0,1.0,31.0,1.0,119266.69,1.0,1.0,1.0,28257.63,1.0,0.0,0.0
307,731.0,1.0,43.0,2.0,0.0,1.0,1.0,1.0,170034.95,0.0,1.0,0.0
308,629.0,1.0,35.0,7.0,156847.29,2.0,1.0,0.0,31824.29,1.0,0.0,0.0
309,614.0,1.0,50.0,4.0,137104.47,1.0,1.0,0.0,127166.49,0.0,1.0,0.0
310,438.0,1.0,31.0,8.0,78398.69,1.0,1.0,0.0,44937.01,1.0,0.0,0.0
311,652.0,0.0,80.0,4.0,0.0,2.0,1.0,1.0,188603.07,0.0,1.0,0.0
312,729.0,1.0,30.0,6.0,63669.42,1.0,1.0,0.0,145111.37,1.0,0.0,0.0
313,642.0,1.0,38.0,3.0,0.0,2.0,0.0,0.0,171463.83,0.0,1.0,0.0
314,806.0,0.0,59.0,0.0,135296.33,1.0,1.0,0.0,182822.5,0.0,0.0,1.0
315,744.0,1.0,36.0,2.0,153804.44,1.0,1.0,1.0,87213.33,0.0,0.0,1.0
316,474.0,1.0,37.0,3.0,0.0,2.0,0.0,0.0,57175.32,1.0,0.0,0.0
317,559.0,1.0,49.0,2.0,147069.78,1.0,1.0,0.0,120540.83,0.0,0.0,1.0
318,706.0,1.0,42.0,9.0,0.0,2.0,1.0,1.0,28714.34,0.0,0.0,1.0
319,628.0,0.0,22.0,3.0,0.0,1.0,1.0,0.0,85426.28,1.0,0.0,0.0
320,429.0,1.0,24.0,4.0,95741.75,1.0,1.0,0.0,46170.75,0.0,0.0,1.0
321,525.0,0.0,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,1.0,0.0,0.0
322,680.0,0.0,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,1.0,0.0,0.0
323,749.0,1.0,40.0,1.0,139290.41,1.0,1.0,0.0,182855.42,1.0,0.0,0.0
324,763.0,0.0,31.0,4.0,0.0,2.0,0.0,0.0,50404.72,1.0,0.0,0.0
325,734.0,1.0,30.0,3.0,0.0,2.0,1.0,0.0,107640.25,1.0,0.0,0.0
326,716.0,1.0,35.0,4.0,144428.87,1.0,1.0,0.0,134132.65,1.0,0.0,0.0
327,594.0,1.0,35.0,2.0,0.0,2.0,1.0,0.0,103480.69,1.0,0.0,0.0
328,644.0,0.0,46.0,9.0,95441.27,1.0,1.0,0.0,108761.05,0.0,1.0,0.0
329,671.0,1.0,35.0,1.0,144848.74,1.0,1.0,1.0,179012.3,0.0,1.0,0.0
330,664.0,1.0,26.0,7.0,116244.14,2.0,1.0,1.0,95145.14,1.0,0.0,0.0
331,656.0,1.0,50.0,7.0,0.0,2.0,0.0,1.0,72143.44,0.0,0.0,1.0
332,667.0,0.0,40.0,1.0,146502.07,1.0,1.0,0.0,19162.89,0.0,1.0,0.0
333,663.0,1.0,44.0,2.0,117028.6,2.0,0.0,1.0,144680.18,0.0,1.0,0.0
334,584.0,0.0,30.0,8.0,112013.81,1.0,1.0,0.0,177772.03,0.0,0.0,1.0
335,626.0,0.0,37.0,6.0,108269.37,1.0,1.0,0.0,5597.94,1.0,0.0,0.0
336,485.0,1.0,29.0,7.0,182123.79,1.0,1.0,0.0,116828.51,0.0,1.0,0.0
337,659.0,0.0,32.0,3.0,150923.74,2.0,0.0,1.0,174652.51,1.0,0.0,0.0
338,649.0,1.0,33.0,2.0,0.0,2.0,1.0,0.0,2010.98,0.0,0.0,1.0
339,805.0,0.0,39.0,5.0,165272.13,1.0,1.0,0.0,14109.85,0.0,1.0,0.0
340,716.0,0.0,39.0,10.0,115301.31,1.0,1.0,0.0,43527.4,0.0,1.0,0.0
341,642.0,0.0,40.0,6.0,129502.49,2.0,0.0,1.0,86099.23,1.0,0.0,0.0
342,659.0,1.0,31.0,4.0,118342.26,1.0,0.0,0.0,161574.19,0.0,0.0,1.0
343,545.0,0.0,47.0,5.0,0.0,2.0,1.0,1.0,38970.14,1.0,0.0,0.0
344,543.0,1.0,22.0,8.0,0.0,2.0,0.0,0.0,127587.22,1.0,0.0,0.0
345,718.0,0.0,25.0,7.0,0.0,2.0,1.0,0.0,30380.12,1.0,0.0,0.0
346,840.0,0.0,43.0,7.0,0.0,2.0,1.0,0.0,90908.95,0.0,1.0,0.0
347,630.0,0.0,34.0,9.0,106937.05,2.0,1.0,0.0,138275.01,0.0,1.0,0.0
348,643.0,1.0,59.0,3.0,170331.37,1.0,1.0,1.0,32171.79,0.0,1.0,0.0
349,654.0,0.0,32.0,1.0,114510.85,1.0,1.0,1.0,126143.23,1.0,0.0,0.0
350,582.0,1.0,39.0,5.0,0.0,2.0,1.0,1.0,129892.93,0.0,0.0,1.0
351,659.0,1.0,32.0,3.0,107594.11,2.0,1.0,1.0,102416.84,0.0,0.0,1.0
352,762.0,1.0,39.0,2.0,81273.13,1.0,1.0,1.0,18719.67,0.0,0.0,1.0
353,568.0,0.0,32.0,7.0,169399.6,1.0,1.0,0.0,61936.22,0.0,0.0,1.0
354,670.0,1.0,25.0,6.0,0.0,2.0,1.0,1.0,78358.94,1.0,0.0,0.0
355,613.0,0.0,45.0,1.0,187841.99,2.0,1.0,1.0,147224.27,1.0,0.0,0.0
356,539.0,1.0,30.0,0.0,0.0,2.0,1.0,0.0,160979.66,0.0,0.0,1.0
357,850.0,0.0,57.0,8.0,126776.3,2.0,1.0,1.0,132298.49,0.0,0.0,1.0
358,522.0,1.0,34.0,9.0,126436.29,1.0,1.0,0.0,174248.52,1.0,0.0,0.0
359,737.0,1.0,41.0,1.0,101960.74,1.0,1.0,1.0,123547.28,1.0,0.0,0.0
360,520.0,1.0,58.0,3.0,0.0,2.0,0.0,1.0,32790.02,0.0,0.0,1.0
361,706.0,1.0,28.0,3.0,0.0,2.0,0.0,1.0,181543.67,0.0,1.0,0.0
362,643.0,0.0,45.0,2.0,150842.93,1.0,0.0,1.0,2319.96,1.0,0.0,0.0
363,648.0,0.0,50.0,9.0,102535.57,1.0,1.0,1.0,189543.19,0.0,1.0,0.0
364,443.0,0.0,29.0,9.0,99027.61,2.0,1.0,0.0,10940.4,1.0,0.0,0.0
365,640.0,1.0,68.0,9.0,0.0,2.0,1.0,1.0,199493.38,0.0,0.0,1.0
366,628.0,0.0,33.0,3.0,0.0,1.0,1.0,1.0,188193.25,0.0,1.0,0.0
367,540.0,0.0,42.0,9.0,87271.41,2.0,1.0,0.0,172572.64,0.0,1.0,0.0
368,460.0,0.0,35.0,8.0,102742.91,2.0,1.0,1.0,189339.6,0.0,1.0,0.0
369,636.0,1.0,34.0,2.0,40105.51,2.0,0.0,1.0,53512.16,1.0,0.0,0.0
370,593.0,0.0,29.0,2.0,152265.43,1.0,1.0,0.0,34004.44,0.0,0.0,1.0
371,801.0,1.0,42.0,4.0,141947.67,1.0,1.0,1.0,10598.29,0.0,1.0,0.0
372,640.0,0.0,75.0,1.0,106307.91,2.0,0.0,1.0,113428.77,0.0,1.0,0.0
373,611.0,1.0,31.0,0.0,107884.81,2.0,1.0,1.0,183487.98,0.0,1.0,0.0
374,802.0,1.0,31.0,1.0,125013.72,1.0,1.0,1.0,187658.09,0.0,1.0,0.0
375,717.0,1.0,35.0,7.0,58469.37,2.0,1.0,1.0,172459.39,1.0,0.0,0.0
376,769.0,0.0,39.0,8.0,0.0,1.0,0.0,1.0,21016.0,0.0,1.0,0.0
377,745.0,1.0,45.0,10.0,117231.63,3.0,1.0,1.0,122381.02,0.0,0.0,1.0
378,572.0,1.0,35.0,4.0,152390.26,1.0,1.0,0.0,128123.66,0.0,0.0,1.0
379,629.0,0.0,30.0,2.0,34013.63,1.0,1.0,0.0,19570.63,0.0,0.0,1.0
380,687.0,0.0,39.0,2.0,0.0,3.0,0.0,0.0,188150.6,1.0,0.0,0.0
381,483.0,0.0,50.0,9.0,0.0,2.0,1.0,1.0,111020.24,1.0,0.0,0.0
382,690.0,1.0,36.0,7.0,101583.11,2.0,1.0,0.0,123775.15,0.0,1.0,0.0
383,492.0,0.0,30.0,10.0,77168.87,2.0,0.0,1.0,146700.22,0.0,1.0,0.0
384,709.0,1.0,28.0,8.0,124695.72,2.0,1.0,0.0,145251.35,0.0,1.0,0.0
385,705.0,1.0,44.0,3.0,105934.96,1.0,1.0,0.0,82463.69,1.0,0.0,0.0
386,560.0,0.0,66.0,9.0,0.0,1.0,1.0,1.0,15928.49,0.0,0.0,1.0
387,611.0,1.0,46.0,6.0,0.0,2.0,1.0,0.0,45886.33,0.0,0.0,1.0
388,730.0,1.0,62.0,2.0,0.0,2.0,1.0,1.0,186489.95,0.0,0.0,1.0
389,709.0,0.0,45.0,2.0,0.0,2.0,0.0,1.0,162922.65,1.0,0.0,0.0
390,544.0,0.0,21.0,10.0,161525.96,2.0,1.0,0.0,9262.77,0.0,1.0,0.0
391,712.0,0.0,29.0,7.0,147199.07,1.0,1.0,1.0,84932.4,0.0,1.0,0.0
392,752.0,1.0,38.0,3.0,183102.29,1.0,1.0,1.0,71557.12,0.0,0.0,1.0
393,648.0,1.0,46.0,9.0,127209.0,2.0,1.0,0.0,77405.95,0.0,0.0,1.0
394,556.0,1.0,38.0,8.0,0.0,2.0,0.0,0.0,417.41,0.0,0.0,1.0
395,594.0,0.0,24.0,0.0,97378.54,1.0,1.0,1.0,71405.17,0.0,1.0,0.0
396,645.0,0.0,37.0,2.0,136925.09,2.0,0.0,1.0,153400.24,1.0,0.0,0.0
397,557.0,1.0,33.0,3.0,54503.55,1.0,1.0,1.0,371.05,0.0,1.0,0.0
398,547.0,1.0,32.0,8.0,155726.85,1.0,1.0,0.0,67789.99,1.0,0.0,0.0
399,701.0,0.0,39.0,9.0,0.0,2.0,0.0,1.0,145894.9,1.0,0.0,0.0
400,616.0,0.0,66.0,1.0,135842.41,1.0,1.0,0.0,183840.51,1.0,0.0,0.0
401,605.0,1.0,52.0,1.0,63349.75,1.0,1.0,0.0,108887.44,0.0,1.0,0.0
402,593.0,0.0,38.0,4.0,129499.42,1.0,1.0,1.0,154071.27,0.0,0.0,1.0
403,751.0,1.0,52.0,8.0,0.0,2.0,0.0,1.0,179291.85,0.0,0.0,1.0
404,443.0,1.0,36.0,6.0,70438.01,2.0,0.0,1.0,56937.43,1.0,0.0,0.0
405,685.0,1.0,23.0,8.0,0.0,2.0,1.0,1.0,112239.03,1.0,0.0,0.0
406,718.0,1.0,36.0,9.0,0.0,1.0,1.0,0.0,45909.87,0.0,0.0,1.0
407,538.0,0.0,49.0,9.0,141434.04,1.0,0.0,0.0,173779.25,0.0,0.0,1.0
408,611.0,0.0,37.0,4.0,0.0,2.0,1.0,0.0,125696.26,0.0,1.0,0.0
409,668.0,1.0,37.0,10.0,152958.29,2.0,1.0,1.0,159585.61,0.0,1.0,0.0
410,537.0,0.0,41.0,3.0,138306.34,1.0,1.0,0.0,106761.47,0.0,0.0,1.0
411,709.0,1.0,23.0,10.0,0.0,2.0,0.0,0.0,129590.18,1.0,0.0,0.0
412,850.0,1.0,38.0,1.0,0.0,2.0,1.0,1.0,80006.65,0.0,0.0,1.0
413,745.0,0.0,31.0,3.0,124328.84,1.0,1.0,1.0,140451.52,0.0,1.0,0.0
414,693.0,0.0,41.0,9.0,181461.48,3.0,1.0,1.0,187929.43,0.0,0.0,1.0
415,795.0,1.0,35.0,8.0,0.0,2.0,1.0,0.0,167155.36,0.0,0.0,1.0
416,626.0,1.0,26.0,8.0,0.0,2.0,0.0,0.0,191420.71,0.0,1.0,0.0
417,487.0,0.0,61.0,5.0,110368.03,1.0,0.0,0.0,11384.45,1.0,0.0,0.0
418,556.0,0.0,39.0,9.0,89588.35,1.0,1.0,1.0,94898.1,1.0,0.0,0.0
419,643.0,0.0,46.0,6.0,0.0,2.0,0.0,0.0,106781.59,1.0,0.0,0.0
420,605.0,0.0,28.0,6.0,0.0,2.0,0.0,0.0,159508.52,0.0,1.0,0.0
421,756.0,0.0,60.0,3.0,115924.89,1.0,1.0,0.0,93524.19,1.0,0.0,0.0
422,586.0,0.0,38.0,2.0,0.0,2.0,1.0,0.0,87168.46,0.0,1.0,0.0
423,535.0,1.0,40.0,7.0,111756.5,1.0,1.0,0.0,8128.32,1.0,0.0,0.0
424,678.0,0.0,35.0,4.0,0.0,1.0,1.0,0.0,125518.32,1.0,0.0,0.0
425,596.0,1.0,39.0,9.0,0.0,1.0,1.0,0.0,48963.59,1.0,0.0,0.0
426,648.0,1.0,26.0,9.0,162923.85,1.0,1.0,0.0,98368.24,0.0,1.0,0.0
427,492.0,1.0,39.0,10.0,124576.65,2.0,1.0,0.0,148584.61,1.0,0.0,0.0
428,702.0,1.0,45.0,0.0,80793.58,1.0,1.0,1.0,27474.81,0.0,1.0,0.0
429,486.0,0.0,40.0,9.0,71340.09,1.0,1.0,0.0,76192.21,0.0,1.0,0.0
430,568.0,1.0,40.0,1.0,99282.63,1.0,0.0,0.0,134600.94,0.0,1.0,0.0
431,619.0,1.0,57.0,3.0,137946.39,1.0,1.0,1.0,72467.99,0.0,1.0,0.0
432,724.0,1.0,41.0,2.0,127892.57,2.0,0.0,1.0,199645.45,0.0,1.0,0.0
433,548.0,0.0,33.0,0.0,101084.36,1.0,1.0,0.0,42749.85,0.0,1.0,0.0
434,545.0,0.0,37.0,8.0,114754.08,1.0,1.0,0.0,136050.44,1.0,0.0,0.0
435,683.0,1.0,33.0,8.0,0.0,1.0,0.0,0.0,73564.44,1.0,0.0,0.0
436,762.0,0.0,51.0,3.0,99286.98,1.0,0.0,1.0,85578.63,0.0,1.0,0.0
437,627.0,0.0,30.0,4.0,79871.02,2.0,1.0,0.0,129826.89,1.0,0.0,0.0
438,516.0,1.0,35.0,10.0,104088.59,2.0,0.0,0.0,119666.0,1.0,0.0,0.0
439,800.0,0.0,38.0,2.0,168190.33,2.0,1.0,0.0,68052.08,0.0,1.0,0.0
440,464.0,0.0,42.0,3.0,85679.25,1.0,1.0,1.0,164104.74,1.0,0.0,0.0
441,626.0,0.0,35.0,3.0,0.0,1.0,0.0,0.0,80190.36,1.0,0.0,0.0
442,790.0,0.0,31.0,9.0,0.0,2.0,1.0,0.0,84126.75,1.0,0.0,0.0
443,534.0,0.0,34.0,7.0,121551.58,2.0,1.0,1.0,70179.0,1.0,0.0,0.0
444,745.0,1.0,46.0,2.0,122220.19,1.0,1.0,1.0,118024.1,0.0,0.0,1.0
445,553.0,1.0,47.0,3.0,116528.15,1.0,0.0,0.0,145704.19,1.0,0.0,0.0
446,748.0,0.0,26.0,1.0,77780.29,1.0,0.0,1.0,183049.41,1.0,0.0,0.0
447,722.0,1.0,37.0,2.0,0.0,1.0,0.0,0.0,120906.83,1.0,0.0,0.0
448,501.0,1.0,40.0,4.0,125832.2,1.0,1.0,1.0,100433.83,1.0,0.0,0.0
449,675.0,0.0,38.0,6.0,68065.8,1.0,0.0,0.0,138777.0,0.0,0.0,1.0
450,778.0,0.0,47.0,6.0,127299.34,2.0,1.0,0.0,124694.99,0.0,1.0,0.0
451,494.0,0.0,38.0,7.0,174937.64,1.0,1.0,0.0,40084.32,1.0,0.0,0.0
452,850.0,1.0,40.0,9.0,0.0,2.0,0.0,1.0,119232.33,0.0,0.0,1.0
453,592.0,1.0,31.0,7.0,110071.1,1.0,0.0,0.0,43921.36,0.0,0.0,1.0
454,590.0,0.0,44.0,3.0,139432.37,1.0,1.0,0.0,62222.81,1.0,0.0,0.0
455,758.0,0.0,39.0,6.0,127357.76,1.0,0.0,1.0,56577.0,1.0,0.0,0.0
456,506.0,1.0,36.0,5.0,0.0,2.0,1.0,0.0,164253.35,1.0,0.0,0.0
457,733.0,1.0,33.0,3.0,0.0,1.0,1.0,1.0,7666.73,1.0,0.0,0.0
458,711.0,1.0,38.0,3.0,0.0,2.0,1.0,0.0,68487.51,0.0,1.0,0.0
459,514.0,1.0,43.0,1.0,95556.31,1.0,0.0,1.0,199273.98,0.0,0.0,1.0
460,637.0,1.0,37.0,8.0,0.0,1.0,1.0,1.0,186062.36,0.0,1.0,0.0
461,468.0,1.0,29.0,1.0,111681.98,2.0,1.0,1.0,195711.16,1.0,0.0,0.0
462,539.0,1.0,39.0,3.0,0.0,2.0,1.0,0.0,36692.17,0.0,0.0,1.0
463,509.0,0.0,25.0,3.0,108738.71,2.0,1.0,0.0,106920.57,1.0,0.0,0.0
464,662.0,0.0,32.0,4.0,133950.37,1.0,1.0,1.0,48725.68,0.0,0.0,1.0
465,818.0,1.0,26.0,4.0,0.0,2.0,1.0,1.0,167036.94,1.0,0.0,0.0
466,608.0,1.0,33.0,9.0,89968.69,1.0,1.0,0.0,68777.26,0.0,0.0,1.0
467,850.0,0.0,32.0,9.0,0.0,2.0,1.0,1.0,18924.92,0.0,1.0,0.0
468,816.0,0.0,38.0,5.0,130878.75,3.0,1.0,0.0,71905.77,1.0,0.0,0.0
469,536.0,1.0,35.0,8.0,0.0,2.0,1.0,0.0,64833.28,1.0,0.0,0.0
470,753.0,1.0,35.0,3.0,0.0,2.0,1.0,1.0,184843.77,0.0,0.0,1.0
471,631.0,1.0,27.0,10.0,134169.62,1.0,1.0,1.0,176730.02,1.0,0.0,0.0
472,703.0,1.0,37.0,1.0,149762.08,1.0,1.0,0.0,20629.4,1.0,0.0,0.0
473,774.0,1.0,26.0,2.0,93844.69,1.0,1.0,0.0,28415.36,1.0,0.0,0.0
474,785.0,1.0,28.0,8.0,0.0,2.0,1.0,0.0,77231.27,1.0,0.0,0.0
475,571.0,0.0,33.0,1.0,0.0,2.0,1.0,0.0,102750.7,0.0,1.0,0.0
476,621.0,1.0,46.0,6.0,141078.37,1.0,0.0,0.0,34580.8,0.0,1.0,0.0
477,605.0,0.0,31.0,1.0,117992.59,1.0,1.0,1.0,183598.77,1.0,0.0,0.0
478,611.0,0.0,40.0,8.0,100812.33,2.0,1.0,0.0,147358.27,1.0,0.0,0.0
479,569.0,1.0,38.0,7.0,0.0,1.0,1.0,1.0,108469.2,1.0,0.0,0.0
480,658.0,1.0,29.0,4.0,80262.6,1.0,1.0,1.0,20612.82,0.0,0.0,1.0
481,788.0,1.0,34.0,6.0,156478.62,1.0,0.0,1.0,181196.76,1.0,0.0,0.0
482,525.0,0.0,23.0,5.0,0.0,2.0,1.0,0.0,160249.1,1.0,0.0,0.0
483,798.0,1.0,37.0,8.0,0.0,3.0,0.0,0.0,110783.28,0.0,1.0,0.0
484,486.0,1.0,37.0,9.0,115217.99,2.0,1.0,0.0,144995.33,0.0,0.0,1.0
485,615.0,1.0,61.0,9.0,0.0,2.0,1.0,0.0,150227.85,1.0,0.0,0.0
486,730.0,0.0,35.0,0.0,155470.55,1.0,1.0,1.0,53718.28,1.0,0.0,0.0
487,641.0,1.0,37.0,7.0,0.0,2.0,1.0,0.0,75248.3,1.0,0.0,0.0
488,542.0,1.0,39.0,3.0,135096.77,1.0,1.0,1.0,14353.43,1.0,0.0,0.0
489,692.0,1.0,30.0,2.0,0.0,2.0,0.0,1.0,130486.57,0.0,1.0,0.0
490,714.0,0.0,55.0,9.0,180075.22,1.0,1.0,1.0,100127.71,0.0,0.0,1.0
491,591.0,1.0,29.0,1.0,97541.24,1.0,1.0,1.0,196356.17,1.0,0.0,0.0
492,710.0,0.0,41.0,2.0,156067.05,1.0,1.0,1.0,9983.88,1.0,0.0,0.0
493,639.0,0.0,38.0,4.0,81550.94,2.0,0.0,1.0,118974.77,1.0,0.0,0.0
494,531.0,0.0,47.0,6.0,0.0,1.0,0.0,0.0,194998.34,1.0,0.0,0.0
495,673.0,0.0,38.0,2.0,170061.92,2.0,0.0,0.0,134901.34,0.0,1.0,0.0
496,765.0,1.0,36.0,8.0,92310.54,2.0,1.0,1.0,72924.56,1.0,0.0,0.0
497,622.0,0.0,32.0,6.0,169089.38,2.0,1.0,0.0,101057.95,1.0,0.0,0.0
498,806.0,1.0,40.0,5.0,80613.93,1.0,1.0,1.0,142838.64,0.0,1.0,0.0
499,757.0,1.0,26.0,8.0,121581.56,2.0,1.0,1.0,127059.04,1.0,0.0,0.0
500,570.0,0.0,58.0,8.0,0.0,1.0,0.0,1.0,116503.92,0.0,0.0,1.0
501,555.0,1.0,32.0,4.0,0.0,2.0,1.0,1.0,54405.79,1.0,0.0,0.0
502,692.0,1.0,54.0,5.0,0.0,2.0,1.0,1.0,88721.84,1.0,0.0,0.0
503,774.0,1.0,60.0,5.0,85891.55,1.0,1.0,0.0,74135.48,0.0,0.0,1.0
504,638.0,1.0,44.0,9.0,77637.35,2.0,1.0,1.0,111346.22,0.0,0.0,1.0
505,543.0,0.0,41.0,4.0,0.0,1.0,0.0,0.0,194902.16,1.0,0.0,0.0
506,584.0,1.0,31.0,5.0,0.0,2.0,1.0,0.0,31474.27,0.0,1.0,0.0
507,691.0,1.0,30.0,7.0,116927.89,1.0,1.0,0.0,21198.39,0.0,1.0,0.0
508,684.0,0.0,40.0,6.0,137326.65,1.0,1.0,0.0,186976.6,1.0,0.0,0.0
509,733.0,1.0,22.0,5.0,0.0,2.0,1.0,1.0,117202.19,0.0,0.0,1.0
510,599.0,0.0,37.0,2.0,0.0,2.0,1.0,1.0,143739.29,0.0,1.0,0.0
511,524.0,0.0,31.0,10.0,67238.98,2.0,1.0,1.0,161811.23,0.0,1.0,0.0
512,632.0,0.0,38.0,6.0,86569.76,2.0,1.0,0.0,98090.91,0.0,0.0,1.0
513,735.0,1.0,34.0,5.0,0.0,2.0,0.0,0.0,71095.41,1.0,0.0,0.0
514,734.0,1.0,34.0,6.0,133598.4,1.0,1.0,1.0,13107.24,1.0,0.0,0.0
515,605.0,0.0,51.0,3.0,136188.78,1.0,1.0,1.0,67110.59,0.0,0.0,1.0
516,793.0,1.0,38.0,9.0,0.0,2.0,1.0,0.0,88225.02,1.0,0.0,0.0
517,468.0,0.0,56.0,10.0,0.0,3.0,0.0,1.0,62256.87,0.0,1.0,0.0
518,779.0,1.0,37.0,7.0,120092.52,2.0,1.0,0.0,135925.72,1.0,0.0,0.0
519,698.0,1.0,48.0,4.0,101238.24,2.0,0.0,1.0,177815.87,1.0,0.0,0.0
520,707.0,1.0,58.0,6.0,89685.92,1.0,0.0,1.0,126471.13,1.0,0.0,0.0
521,850.0,0.0,35.0,1.0,211774.31,1.0,1.0,0.0,188574.12,1.0,0.0,0.0
522,850.0,1.0,56.0,7.0,131317.48,1.0,1.0,1.0,119175.45,0.0,0.0,1.0
523,527.0,1.0,37.0,5.0,93722.73,2.0,1.0,1.0,139093.73,0.0,1.0,0.0
524,696.0,1.0,32.0,8.0,101160.99,1.0,1.0,1.0,115916.55,1.0,0.0,0.0
525,661.0,1.0,48.0,3.0,120320.54,1.0,0.0,0.0,96463.25,1.0,0.0,0.0
526,776.0,0.0,31.0,2.0,0.0,2.0,1.0,1.0,112349.51,1.0,0.0,0.0
527,701.0,1.0,43.0,2.0,0.0,2.0,1.0,1.0,165303.79,1.0,0.0,0.0
528,610.0,1.0,26.0,8.0,0.0,2.0,1.0,0.0,166031.08,0.0,1.0,0.0
529,572.0,0.0,48.0,3.0,152827.99,1.0,1.0,0.0,38411.79,1.0,0.0,0.0
530,673.0,1.0,30.0,1.0,64097.75,1.0,1.0,1.0,77783.35,0.0,0.0,1.0
531,519.0,0.0,57.0,2.0,119035.35,2.0,1.0,1.0,29871.79,0.0,0.0,1.0
532,702.0,0.0,26.0,4.0,135219.57,1.0,0.0,1.0,59747.63,1.0,0.0,0.0
533,729.0,1.0,32.0,6.0,93694.42,1.0,1.0,1.0,79919.13,0.0,0.0,1.0
534,543.0,1.0,35.0,10.0,59408.63,1.0,1.0,0.0,76773.53,1.0,0.0,0.0
535,550.0,0.0,40.0,7.0,114354.95,1.0,1.0,0.0,54018.93,1.0,0.0,0.0
536,608.0,1.0,59.0,1.0,0.0,1.0,1.0,0.0,70649.64,0.0,1.0,0.0
537,639.0,1.0,35.0,10.0,128173.9,2.0,1.0,0.0,59093.39,0.0,0.0,1.0
